,nickname,text,score,like,dislike,time,watch_movie
399,문실타(eugg****),가족애가 느껴지는 영화! 오!문희,10,4,3,2020-09-10 19:03:00,관람객
400,심현우(show****),내용이 유치하고 별로재미없네요 볼게없어서 봤습니다,2,4,3,2020-09-10 14:26:00,0
401,비틀즈(lbfr****),감동 또 감동.. 엄마 보고싶네요..,10,4,3,2020-09-10 11:25:00,관람객
402,Asdqwe123(wlst****),개판5분전인 연출과 스토리텔링을 두 주연배우의 폭발적인 연기력이 커버했다. 하지만 역시 이 정도 연출력은 이 정도의 배우들로도 전부 커버가 안된다.,2,4,3,2020-09-09 12:11:00,0
403,카월기(rudg****),영화 평점 정말 안남기는데.. 이번엔 남김 너무 재미없음 코미디 영화라면서 코미디 요소 하나도없음 영화보는 내내 무표정 그리고 마지막에 반전이랍시고 넣은것같은데 어디서 한두번이상봤을법한 반전,4,4,3,2020-09-09 11:27:00,0
404,대전 살자(jooy****),평범한 신파영화  그저그렇다,2,4,3,2020-09-09 10:27:00,0
405,swee****,"어른들이 보기에는 극도로 유치한 영화, 누구나 예상가능한, 반전이 반전이 아닌영화",2,4,3,2020-09-09 09:57:00,0
406,qkst****,감동0 스토리0 배우들 연기good,2,4,3,2020-09-09 02:34:00,0
407,다슈이(ektn****),볼만했습니당슬펗어요,8,4,3,2020-09-08 02:05:00,관람객
408,Lindawoo(hard****),알바생 많구나. 이건 감동도 재미도 없고 나문희님 연기만 있던데.. 말도 안되는 설정에 억지 신파에... 아무리 내리사랑이라지만 치매걸린 엄마를 대하는 주인공 태도는 내가 다 민망스럽다..그냥 코믹으로 가던지 드라마...,1,4,3,2020-09-07 16:45:00,0
409,말미잘(bwer****),베댓 올라온 시간들 봐라 ㅋㅋㅋ 영화 맨처음 개봉했을 땐 엄청 낮았는데 딱 저 시간 지나니까 평점 확 높아지네,1,4,3,2020-09-07 10:19:00,0
410,wnsg****,평점알반가요? 9.2여서 봣는데 몇일만에8점대네여 더떨어지겠네,1,4,3,2020-09-07 08:43:00,0
411,zxca****,진짜 ㄹㅇ노잼 누가봐도 뻔한 스토리에 한국식 억지신파의 끝판왕ㅋㅋㅋ눈물웃음 다못잡음,2,4,3,2020-09-07 02:01:00,0
412,이재민(maxi****),평점좋으면 영화도 좋다는 말은 옛말이네요. 영화는 근본적으로 각본부터 잘못되었습니다.말도안되는 스토리 진행력으로 인해서 사람이 피폐해지네요. 공짜로 봐서 다행이지 제돈주고 봤다면배가아파서 잠이 안왔을 겁니다.,2,4,3,2020-09-07 00:27:00,0
413,개똥(kbs2****),배우들의 연기력과 마지막 반전.그리고 코믹까지 굿,10,4,3,2020-09-06 00:07:00,관람객
414,yma(mina****),즐겁게봤어요 ㅎㅎㅎ 어렵지않은 스토리에 배우들 명연기까지 굿이요!,10,4,3,2020-09-05 23:51:00,관람객
415,차여빈(ckgu****),,10,4,3,2020-09-05 23:50:00,관람객
416,무겸K(lgic****),오천원 할인으로 봤지먄 그 수준이다.슬프지도 않고 재미있는 것도 없다.그냥 한바탕 해프닝을 본것 같다.그리고 여기 평점이 너무 높다.,3,4,3,2020-09-05 22:33:00,0
417,kweo****,고향에 어머니도 생각나고 딸도 생각나고 오랜만에 감동적인 영화 감사합니다스토리도 반전도 있고 좋았어요,10,4,3,2020-09-05 20:02:00,관람객
418,동경소녀짱(jreu****),신파없이 나문희 배우님과 이희준배우의 연기만으로 심금을 울려버린 가족드라마,8,4,3,2020-09-05 01:03:00,관람객
419,김선희(gksm****),그냥 그렇네요...영화보다가 폰햇네요!...!,2,4,3,2020-09-04 23:23:00,0
420,애니웨어(skyw****),나만 당할수 없다 ....,2,4,3,2020-09-04 21:38:00,0
421,요시콩(funk****),진짜 이게 재밌다고???? ㅋ,4,4,3,2020-09-04 19:13:00,0
422,김미진(isc4****),,10,4,3,2020-09-04 11:54:00,관람객
423,유진(yj11****),보지도 않고 감상평을 남길 수 있네용,4,4,3,2020-09-03 20:42:00,0
424,똑e(sehe****),웃다가 울다가 간만에 아무생각없이 잘밨어요 ㅎ역시 나문희배우님,10,4,3,2020-09-02 15:14:00,0
425,Nululala(nuri****),간만에 너무 재밌고 감동도 있는 영화였어요!고민하는 분들에게 강력추천!!,10,4,3,2020-09-02 13:39:00,0
426,현아(whgu****),언제나 건강하세요 !! 정말 재미있게 잘 봤습니다!!,10,4,3,2020-09-02 13:36:00,0
427,채영(rhdw****),존잼꿀잼 나무니짱짱 재미떠욘,10,5,4,2020-09-20 23:40:00,관람객
428,하늘아래 서면(wess****),재미  있어요  아이랑 봤네요,10,5,4,2020-09-20 11:19:00,관람객
429,818(wotm****),평점 심하네 이것보다 재미없는 영화 아직 나오지도 않았다,1,5,4,2020-09-19 13:02:00,0
430,cheese(cheo****),ㅈ 노잼 보지마세요 평점왜케높앜ㅋㅋ,1,5,4,2020-09-17 22:22:00,0
431,또스(kth2****),네이버 영화판에 알바가 얼마나 많이 깔려있는지 알 수 있는 네티즌평점... 연기 빼고 모든게 엉성한 영화,1,5,4,2020-09-10 16:43:00,0
432,동동아조시(say7****),한국 영화의 현실을 알 수 있는 참담한 영화.,1,5,4,2020-09-10 15:33:00,0
433,또라도아(rose****),와 다들알바에여?평점왜이럼?나 가족들이랑봤다가 미안해죽는줄알았어요유치하고(본 영화중제일유치) 개연성1도없고;;ㅅ솔직히 피식도안함나다른거는평점 다10점임 나후한사람임ㅠㅠ,2,5,4,2020-09-08 17:23:00,0
434,두드림(simo****),평점 믿지 말아야지.. ㅜㅜ뭐이리 재미가 없는지...감동도 없고...,2,5,4,2020-09-08 16:29:00,0
435,dlcl****,연기는 좋았지만 스토리가 너무 예상 가능했달까.. 다 그런 것은 아니겠지만 코로나 시국에 개봉하는 한국 영화들이 단순한 스토리가 많은 느낌.,4,5,4,2020-09-07 21:24:00,0
436,유리짱(yure****),"나문희 선생님, 이희준 패를 쥐고 만든 영화가 이거냐?! 한우 투플러스 암소로 풀죽을 쒔다. 별 한개도 아깝다.",2,5,4,2020-09-05 09:23:00,0
437,카오스(yons****),가슴따뜻한 영화!!!,10,5,4,2020-09-02 14:20:00,0
438,ojjong0530(osyo****),오랜만에 유쾌하고 귀여운 문희 선생님 잘 봤습니다울다 웃다 했네요ㅠㅠㅠ끄앙 귀여운 무늬무늬,10,5,4,2020-09-02 14:06:00,0
439,tkdd****,억지 감동에 개연성 없는 스토리,1,6,5,2020-09-18 07:03:00,0
440,푸른구슬(thes****),하아 진짜;;;; 뭐 뭐 왜,1,6,5,2020-09-08 16:09:00,0
441,chan****,확신하게 되었습니다..진짜 댓글 알바가 있구나 ㅋㅋ 쓰레기입니다,1,6,5,2020-09-07 13:51:00,0
442,흠(brix****),포스터를 보자마자 예상됐던 대로 흘러갔던 정직한 영화. 나문희의 캐릭터 낭비가 아쉬운 영화.,1,6,5,2020-09-07 10:27:00,0
443,사색하는아멜리에(1phi****),"좀 대체적으로다가 정신이 없다., 난 왠지 첨부터 그놈이 범인일거 같기두 했다., 글구 나문희는 늙어서도 돈벌고 좋겠다., 늙어 고생했겠지만서도., 이희준 열연에., 깜장개 어찌그리 연기를 잘하노? 동백이 까불이도 ...",4,6,5,2020-09-06 19:46:00,0
444,십칼(rudg****),와 나만볼순 없으니 다들 한번씩 보세요근데 평점은 10점은 절대 못주겠음..,2,6,5,2020-09-06 19:11:00,0
445,방가맨(skan****),전형적인 김치식 신파극 지겹다 그냥 꺼져라좀,1,6,5,2020-09-06 11:05:00,0
446,주짓떼루(no1m****),무조건몇일안에 이영화 시간대 없다 진심나문희님은 영화랑은 안맞는듯,1,6,5,2020-09-06 04:13:00,0
447,happ****,스포일러가 포함된 감상평입니다. 감상평 보기,1,6,5,2020-09-05 20:45:00,0
448,스페이드사마(jak4****),반전도 있고 개그도 좋았다.배우 연기도 최고,10,6,5,2020-09-04 21:46:00,관람객
449,공존(ekth****),"전형적인 한국영화다웠음 왜 한국감독들은 완성도를 떨어트리면서까지 반전이라는 요소를 끼워넣으려는지 모르겠음 코미디라는 장르의 영화에 감동, 교훈, 반전 등의 요소는 정말 휴지조각만큼의 가치도 없다는걸 깨닫고 코미디라는...",5,6,5,2020-09-03 23:24:00,0
450,등대지기(asse****),솔직히 이런영화 왜 투자하는지 신기하네요.,1,7,6,2020-09-10 13:54:00,0
451,장승(ddks****),장르가 코미디인데 웃기지가 않아요,1,7,6,2020-09-08 19:01:00,0
452,병정개미(prac****),이거 재밌다고한사람들 알바인가?OO진짜 심형래영화가 더 나을정도로쓰레긴데  진짜 폐차장에서 멧돼지나올때 역겨운cg에맨탈이나가서 내몸도 극장에서 나가게됨 배우 존나아까워  아  이희준넘아깝다,1,7,6,2020-09-06 15:33:00,0
453,반얀트리(swj2****),"보는내내 지루했던 연출, 배우들의 어설픈 연기.. 나문희 영화중 가장 졸작.. 보는내내 힘들었습니다.. 태어나 처음 실망해서 글을 쓰네요.. 그나마 나문희 좋아해서 1점",1,7,6,2020-09-05 20:30:00,0
454,조빙(jabl****),알바에 당했다... 평소 불면증이 낫게되는 영화였다 너무졸린데 잠을 못자니까 괴로워서 편두통올라왔다... 알바들아 니들이 사람이냐? 니들은 영화보고 그러는거냐? 중간에 동물나왔을때 나갈걸,1,7,6,2020-09-05 20:28:00,0
455,김성견(rusr****),좌충우돌미라는 개같은 말좀쓰지마라 진짜 우리나라 영화 급 ㅈㄴ 떨어지네 보지도않고 볼것도아니지만 이런것좀 쳐만들지마 제발,1,7,6,2020-09-05 11:05:00,0
456,jin(jin1****),공짜 티켓으로 봤는데 공짜 티켓이 아까움.. 그래도 이 영화를 본다? 기부천사 해준다고 생각하면 됨,1,7,6,2020-09-04 14:21:00,0
457,김모씨(mjcl****),"나문희, 이희준이 극장가를 살리길 바랍니다.",10,7,6,2020-09-02 14:43:00,0
458,88848(jwso****),그냥 뻔하디 뻔한 한국식 코미디 영화 개연성도 별로 없고 스토리가 너무 뻔함 배우들의 연기가 아까움 돈주고 보기는 아깝고 설날이나 추석특집 영화할때 가족끼리 보면 좋을영화,2,8,7,2020-09-07 18:14:00,0
459,박종휘(whdg****),요괴 워치가 시키드나 이정도면 학예회 수준임 감독 찍을동안 롤함? 우리할머니가 이거보다 잘찍겠다;;,1,8,7,2020-09-06 02:12:00,0
460,euna(jewe****),나문희. 이희준 믿고보는 두배우님의 모습에서 재미.감동.사랑..참.. 행복한 영화였어요. 뻔할 수 있는 영화지만..끝까지 집중해서 보게되는 영화네요. 좋은 시기에 개봉해서 더 많은 사람들이 보았으면 좋았겠네요.,9,8,7,2020-09-02 15:14:00,0
461,글라스스토리(gent****),그냥 그래요 기대 너무 하지말고 보세요,6,9,8,2020-09-13 20:09:00,관람객
462,아칸코리아(dhtm****),아니 평점알바들 풀은거냐 아님 우리나라사람들 수준이 낮아진거냐.. 평점에속아서 갔는데 솔직히 그냥볼만한수준임 그이상아님 그냥 전형적인 신파극임 ;; 좀 솔직한 영화평점바람..,4,9,8,2020-09-09 03:34:00,0
463,오늘 만 난 사람(hard****),스포일러가 포함된 감상평입니다. 감상평 보기,2,9,8,2020-09-07 11:30:00,0
464,오가둥(gb97****),간만에 힐링 영화 재밌게 봤습니다 ! 나문희 배우님 연기는 믿고 봅니다 !!  힘든시기에 웃음 주셔서 감사해요 (?´▽`?)*??*,10,11,10,2020-09-02 21:49:00,관람객
465,유사완규(dlrl****),너무 많은 사람들에게 신세를 졌다,1,12,11,2020-09-05 10:55:00,0
466,네버기법(leer****),"모처럼 극장에서 울고 웃었네요~ 나문희, 이희준 연기 짱!! 반전도 있고 스릴도 있고 웃음도 있고. 요즘 우울한 일 많은데, 딱 이네요!",10,12,11,2020-09-02 16:59:00,관람객
467,흑기사(jys7****),이런걸 왜 영화로 만들지? 그냥 단막극으로 만들지 폰으로보게,1,13,12,2020-09-05 11:43:00,0
468,lswk****,그저 그렇네요 지루해서보는 내내 잤습니다,2,13,12,2020-09-03 16:11:00,0
469,mago****,나문희씨의  연기에 찬사를 보냅니다 영화는 좀  늘어지는 거 같아서 중간부터 좀 지루함,8,13,12,2020-09-03 15:46:00,관람객
470,깝권(mbla****),배우들 사투리 연기 어색하고 내용이 없습니다 영화가 그냥 ㅋㅋ 나문희선생님 연기덕분에 영화 그나마 살았네요 존경합니다,4,14,13,2020-09-05 21:36:00,관람객
471,니니미소(ally****),"진짜 개 노잼 ,, 표 잘못 예약해서 봣는데 진짜 ,, 유치원생 관람수준임",2,37,36,2020-09-07 20:18:00,관람객
472,민정(live****),진짜.. 오랜만에 극장가서 기대하며 봤는데... 시간 버림... 연출도 조잡하고 연기도 그닥.. 평점에 속았다 ㅠㅠ,1,39,38,2020-09-06 00:07:00,관람객
473,김승진(yous****),이영화를 9000원 주고 보는게 미친짓이다,2,58,57,2020-09-10 11:26:00,관람객
474,Yoonwl(cute****),,10,0,0,2020-11-09 21:04:00,0
475,YEONNNAH(salm****),재밌어요 역시 문희씨(따봉),10,0,0,2020-11-09 20:31:00,0
476,제비(lion****),,10,0,0,2020-11-08 20:23:00,0
477,올리브(dfdv****),연기 잘하네요 재밌어요,7,0,0,2020-11-08 04:03:00,0
478,늘봄(jsep****),와....울다가 웃다가 울다가...마지막에반전도 있는 영화네요할머니가 치매셨는데 돌아가셨어요더욱더 공감이 되는 영화에요주인공들도 연기를 너무잘하구요꼭 보세요,10,0,0,2020-11-08 00:15:00,0
479,천년산삼(korz****),진부한 신파 솔직히 평점 10  아니잖아,6,0,0,2020-11-07 14:51:00,0
480,freeman(hepy****),치매노인과 무례한 아들. 손녀와 자식이 당한 뺑쏘니 사건을 풀어가면서 서로를 더욱 이해하고 사랑의 감정을 키워나가는 과정이 뭉클하게 함. 중간 중간 기억을 떠올리게 하는 회상장면들도 인상적이고 마지막 반전도 놀라움....,7,0,0,2020-11-06 22:29:00,0
481,세계수(ijp0****),스포일러가 포함된 감상평입니다. 감상평 보기,7,0,0,2020-11-06 21:41:00,0
482,sej0****,울다 웃다 하면서 잔잔한 감동으루받았습니다세상의 모든 어머니는 위대하십니다!,10,0,0,2020-11-06 18:57:00,0
483,예쁜이(huz1****),영화가 질질 끄는 것 없이 딱 깔끔하고 좋았고 어머니 마음이 정말 잘 드러나는 영화였네요굿굿,10,0,0,2020-11-05 21:02:00,0
484,박현우(qkrg****),재미있고 오랜만에 흥미진진? 느꼈어요 !!,9,0,0,2020-11-05 17:02:00,관람객
485,물리비(choi****),,6,0,0,2020-11-05 16:17:00,0
486,esther(esth****),그어떤상황에서도 부모님은 자식이먼저였다.... 눈물쏟음 오문희엄마도 두원아빠도 ... 특희 문희엄마 꼭우리엄마생각나게해서 너무슬펐어요... 앵두가지고오시는것도 너무슬프고... 육봉씨!!하는것도 너무슬픈부름이었어......,10,0,0,2020-11-05 11:00:00,0
487,김도형(kmw8****),첫부분은 사실적인거 같다가갈수록 산으로가는 병맛ㅋㅋ 코믹영화니까 볼만했어요ㅋㅋ,7,0,0,2020-11-04 04:09:00,0
488,minkyo(kyo0****),처음에 아 저렇게 힘든일이 있을때 서로 도와줄 친구를 사궈야 하는 구나 이생각 했는데 후반부에 샤아아아아발 ㅋㅋㅋ,7,0,0,2020-11-03 23:34:00,0
489,배소영(bsy5****),돈이 아깝지 않은 영화돌아가신 할머니 생각에 펑펑 운 영화,10,0,0,2020-11-02 02:04:00,0
490,윤희철(iyah****),알바를 하더라도 양심은 가지자. 여기다가 별점 10개 주는 사람은 도대체 여태 뭘 보며 살아왔던 거냐. 멧돼지 나올때 영화관 분위기를 잊을 수가 없다...,2,0,0,2020-11-02 00:33:00,0
491,서현(dali****),,9,0,0,2020-11-01 10:41:00,0
492,H zzang(dogi****),뭐냐 이 영화. . 어색한 충청도 사투리.,1,0,0,2020-10-31 19:27:00,0
493,멍(qkrt****),앵자야 너 너무 귀엽구나,10,0,0,2020-10-31 15:13:00,0
494,김모리(milk****),충청도 사투리가 구수한 코미디 영화,7,0,0,2020-10-31 09:37:00,0
495,이주혁(leej****),,10,0,0,2020-10-31 08:32:00,0
496,이은진(kiju****),이런 내용인줄 모르고 봤는데 연기 다 잘해서 몰입감 최고.스토리 최고.재밌게 잘 봤어요.,10,0,0,2020-10-30 16:40:00,0
497,푸른하늘(hhwo****),너무잼남,10,0,0,2020-10-30 12:48:00,0
498,호시노야(gral****),아역 넘 귀엽구..강아지 연기 대박~~,5,0,0,2020-10-29 21:14:00,0
499,쁜똥(jubl****),이희준씨 연기 진짜 잘하네요. 사투리도 완벽.. 오우... 나문희님은 말할것도 없고..,10,0,0,2020-10-29 11:14:00,0
500,뿡(choc****),연기도 내용도 너무 좋았음,10,0,0,2020-10-28 23:31:00,0
501,슬램덩(siim****),,10,0,0,2020-10-28 23:13:00,0
502,솔(eslo****),진짜 완벽한데 별점테러가 있네 ㅜㅜ 진짜 올해 본 영화 중에 제일 재밌었다 !,10,0,0,2020-10-28 19:03:00,0
503,언제나맑음(lapo****),나문희 할머니 연기도 좋구이희준 진솔한 연기 넘 좋다♡,10,0,0,2020-10-28 00:01:00,0
504,평범한삶(pia8****),너무 볼만했어요...슬프기도하고ㅠㅠ  즐겁기도 하고요~,10,0,0,2020-10-27 16:22:00,0
505,AA(yong****),"코미디와 드라마, 그리고 약간의 스릴까지. 편하고 재밌게 볼 수 있는 영화.",8,0,0,2020-10-26 23:41:00,0
506,sara****,근데유 그래도 뭐니뭐니 해도 잘못은 할머니와 아빠에게 있슈 애를 놓고 나가면 어째유 거기다가 치매노인과 ㅠㅠ(진지주의) 너무 잼났는데 악역 반전은 처음부터 넘 뻔했어요 배우 스타일 땜에,10,0,0,2020-10-26 09:46:00,0
507,헬바바(hell****),역시나 명불허전 나문희 여사님...간만에 한국영화 볼만했습니다. 최고였심더...,10,0,0,2020-10-25 18:14:00,0
508,뱅뱅구리뱅(sunn****),영화 너무 귀여움 ^_^  ㅋㅋ,7,0,0,2020-10-25 13:54:00,0
509,뽁뽕이(safi****),평점 1점주는 사람들 뭐임 영화 개봉내렸어도 vod 서비스때문에 평점 깍고 다니는 알바들이 있나봐요? 첫씬부터 흡입력이 아주좋아서 바로 빠져들게되구요  1초도 지루할 틈없이 웃고 울고 재미나게 봤습니다 이희준씨 치매...,10,0,0,2020-10-25 03:31:00,0
510,멍충이(ojh1****),나문희로 시작해서 나문희로 끝난 영화... 연기가 진짜 레전드..,10,0,0,2020-10-23 20:58:00,0
511,홧틴(hari****),최원영님 연기 믿고 보는데 최고예요,10,0,0,2020-10-23 11:54:00,0
512,gyu(gyum****),문희 할머니 제가 본 나이든 배우중 가장 연기를 잘하시고 귀여우세요~~^^,10,0,0,2020-10-22 15:39:00,0
513,ojiola(lgow****),,10,0,0,2020-10-22 01:20:00,0
514,은비귤까(4815****),코믹하고 따뜻해요 치매란 무섭고도 슬프네요,10,0,0,2020-10-22 00:33:00,0
515,agap****,,9,0,0,2020-10-21 15:53:00,0
516,cielo(ga6e****),보는 내내 어머니와 깔깔 웃으면서 봤다. 오랜만에 영화값이 아깝지 않았다.웅장하고 거대하지 않아도 재미와 감동은 물론이고 가슴이 따뜻해짐을 느꼈다. 한두 번도 아니고 처음 본 영화였지만 친근하고 담백했다. 투박함의 ...,10,0,0,2020-10-21 01:59:00,0
517,두시(dmlw****),감사합니다 너무 좋아요,10,0,0,2020-10-20 16:49:00,0
518,갱자님(kamu****),,10,0,0,2020-10-20 01:46:00,0
519,레드호크(jae0****),스포일러가 포함된 감상평입니다. 감상평 보기,10,0,0,2020-10-18 17:46:00,0
520,tjdk****,누가 범인인지 알수있었지만 그래도 감동적이고 재미 있는 영화입니다,6,0,0,2020-10-18 17:23:00,관람객
521,dlaalsgur(dlaa****),예상치 못한 곳에서 반전이 있네ㅋㅎ,5,0,0,2020-10-18 11:51:00,0
522,도끼(rntl****),"아니 이희준,박지영 배우님 나문희 선생님 연기력 진짜 알고잇던 상상 너무이상입니다 우주 최고시네여..많이울었습니다 중간중간 감동 너무좋았습니다 올해 최곱니다 단연",10,0,0,2020-10-18 01:36:00,0
523,하루(msnk****),초반에 설마쟤가?했는데 그설마가 맞았던영화,6,0,0,2020-10-18 01:08:00,0
524,김여신(zzrl****),,10,0,0,2020-10-18 00:33:00,0
525,디리린(sesh****),억지로 짜내는 눈물 없이 잔잔한 현실 가족을 보여주네요. 가족들과 함께 볼 영화에요:) 나문희배우님 이희준배우님 연기는 현실 그 자체네요ㅎㅎ,10,0,0,2020-10-17 23:55:00,0
526,라라랄라(ibiz****),앵자씨~~~~!!!,8,0,0,2020-10-17 23:47:00,0
527,김익한(kge1****),코미디라서 봤는데 재미가없어요,4,0,0,2020-10-17 15:33:00,관람객
528,kroy****,나문희님 연기력 진짜 실화?! 충청도 시투리 무엇?!,10,0,0,2020-10-17 00:08:00,0
529,행복이아빠(mtm1****),그저 그렇네요~!,5,0,0,2020-10-17 00:00:00,0
530,chaffe(sws6****),최근 본 한국영화중에서 제일 재밌었던거같음,10,0,0,2020-10-16 23:24:00,0
531,미설정(hapq****),마지막 스토리가 ..좀 그래서 별4개확실히 부모님세대들만 좋아할 영화.,8,0,0,2020-10-16 13:50:00,0
532,나날이발전(tnwj****),울고 웃고.ㅇ.ㅇ.  여러번 울공 웃고했습니다,10,0,0,2020-10-16 11:04:00,0
533,벨라뎃다(youn****),스포일러가 포함된 감상평입니다. 감상평 보기,10,0,0,2020-10-16 04:44:00,0
534,maniya011(mand****),나문희님은 말할것도 없고 이희준님 연기력이 이정도였나 싶은정도로 진짜 감정선이 너무 잘표현되서 감격했네요 참영화네요 참으로 잘봤어요 이희준님 흥하세요,10,0,0,2020-10-15 21:10:00,0
535,뭉치(ghdi****),엉덩이가 커~유^^너무 재밌게 잘봤습니다!!,10,0,0,2020-10-14 20:47:00,0
536,쇠막대기(park****),마지막 반전이 무리 스럽지만 연기들을 너무 잘 해서 폭 빠져 봄,8,0,0,2020-10-14 03:42:00,0
537,이서영(pws6****),,8,0,0,2020-10-14 01:12:00,0
538,그냥시간때워(tjdg****),이런게 영화란거다.억지 감동 신파가 아닌 우리네 사는이야기,10,0,0,2020-10-14 00:32:00,0
539,이브(hyem****),솔직히 평점 1점 줄 만큼 쓰렉 영화는 아니에요ㅋㅋ 제가 충청도 사람이라 더 재밌게 본 것도 있고 코미디가 은근히 취향에 맞았어요. (특히 마지막ㅋㅋ) 근데 솔직히 스토리는 뒤로갈수록 좀 막장이고 개연성이 좀 아쉬워...,7,0,0,2020-10-13 23:26:00,0
540,꼬마자객(ghkd****),진짜 재밌었다.. 폰으로 다운 받아서 봤는데 울고 웃고ㅠ 사이다도 애짐..,10,0,0,2020-10-13 22:23:00,0
541,아이쿠(jnjn****),재미가 너무 없어요...,2,0,0,2020-10-13 10:31:00,0
542,yoli****,이희준님 울때마가 같이 눈물이 나는 영화,10,0,0,2020-10-13 03:58:00,0
543,alsr****,가족끼리 보면 좋겠네요. 코믹한 장면도 많았고 전반적으로 훈훈한 영화였습니다.,9,0,0,2020-10-13 00:31:00,0
544,redt****,진짜 왜 이런영화 안뜨는지 모르겠네ㅜ  진짜 굿굿 문희님 나오는거 거의 봤는데 감동짱  근데 흥행안돼서 맘 아픔 다들 화이팅^^♡,10,0,0,2020-10-12 19:45:00,0
545,love****,재밌게 잘봤습니다. 웰메이드 영화,10,0,0,2020-10-12 19:03:00,0
546,평천하(9720****),"감동적인 영화입니다. 어머니, 오래오래 건강히 행복하세요..",10,0,0,2020-10-12 15:42:00,0
547,mihe****,스포일러가 포함된 감상평입니다. 감상평 보기,10,0,0,2020-10-12 09:47:00,0
548,junh****,생각보다 정말마니 재미있어썽용,10,0,0,2020-10-12 06:01:00,관람객
549,kkim****,잼남.딸 치일때 둘이서 노트북 보는 장면 압권,8,0,0,2020-10-12 00:47:00,0
550,nononono(ashd****),몇 안되는 한국식 감동 코미디.. 나문희 여사님의 연기는 교과서에 올릴 만 합니다,10,0,0,2020-10-11 23:57:00,0
551,호(ourl****),"시간보내기 좋은 영화. 가족애도 느끼고,부모님 생각에 뭉클하면서도 코믹요소도 적절함.나문희배우님 최고였음!!",10,0,0,2020-10-11 22:30:00,0
552,야옹마마(zcbm****),믿고보는 나문희배우님^^연출도 좋았어요 굿굿,10,0,0,2020-10-11 21:14:00,0
553,도르치(kju0****),완전 재밌고 좋았습니다!,10,0,0,2020-10-11 20:36:00,0
554,홍정원(ghdw****),궁뎅이가 커유! ㅋㅋㅋ 레알 재밌음 집에서 충분히 돈내고 봐도 될만 한 영화 내 인생의 최고 코믹작!!,9,0,0,2020-10-11 18:41:00,0
555,포르쉐911(prs7****),모자간의 케미가 생각보다 감동적이고... 스릴러적 전개도 재미있다,8,0,0,2020-10-11 18:37:00,0
556,혜린(lily****),"너무 재밌어요! 재미와 감동, 스릴까지 모두 갖춘 이 영화 엄청 추천해요!!",10,0,0,2020-10-11 15:25:00,0
557,뽀글(bogr****),나문희 선생님 역시 최고셔유~  가족끼리  모여서 보면될듯,8,0,0,2020-10-11 11:44:00,0
558,달의요정(7486****),,10,0,0,2020-10-11 07:35:00,0
559,이예슬(dldp****),스포일러가 포함된 감상평입니다. 감상평 보기,10,0,0,2020-10-11 03:17:00,0
560,바이로차나(sooo****),연기때문에 ...10점주고 싶은데 ..내용이 ..2.7점,3,0,0,2020-10-11 02:20:00,0
561,임나영(nayo****),배우분들 연기 최고 특히 이희준씨 찐우는연기,10,0,0,2020-10-11 01:29:00,0
562,키키(tmfd****),,10,0,0,2020-10-11 00:02:00,0
563,키달아찌(tall****),재미와 감동을 주신 배우와 제작진들 수고하셨어요.가족 영화로 백쩜!,10,0,0,2020-10-10 23:58:00,0
564,오렌지주스(toy1****),갠적으로 왕지루함 이영화를 극장까지가서 보는사람이있다니 신파 신파진짜실타ㅡㅡ 전형적 드라마 보는거같았음,1,0,0,2020-10-10 23:14:00,0
565,가뿐히(haan****),코로나가 아니였음 대박났을 영화~!!,10,0,0,2020-10-10 15:25:00,0
566,로 즈(sch6****),영화초반부터 범인이 누군지 알았음,10,0,0,2020-10-10 14:55:00,0
567,핍티(iblu****),나문희도 나문희지만 이희준도 연기 좋다,8,0,0,2020-10-10 14:53:00,0
568,dlaq****,진짜 영화 많이 본 사람으로서 솔직히 한국영화 스토리 뻔하다 생각하고타임킬링용으로 봤는데 스토리도 나름 신선하고 무엇보다 배우들의 연기력이 ...끝장납니다 재밌게봤습니다,10,0,0,2020-10-10 13:45:00,0
569,대봉(sb40****),,9,0,0,2020-10-10 13:17:00,0
570,IMFREE(free****),,10,0,0,2020-10-10 11:53:00,0
571,jwhe****,울다가 웃다가  오랜만에 좋은 영화 찾음,10,0,0,2020-10-10 01:31:00,0
572,영화광(nx00****),"아무 생각없이 봤다가 울면서, 웃으면서 본 영화. 포스터만 보고 이 영화가 사람을 울릴줄은 몰랐다. 코로나 때문에 지친 요즘 이 영화 보면서 울기도 하고 웃기도 하면 좋을만한 영화다!",10,0,0,2020-10-10 00:42:00,0
573,황경란(lan0****),,10,0,0,2020-10-09 20:22:00,0
574,ngw4****,전 재밌게 봤습니다.극중 노래빠에서 이희준씨가 부른 노래 아시는분 계시면 알려주세요.,8,0,0,2020-10-09 20:05:00,0
575,젤리(hjun****),이희준연기 정말 미쳤다. 내가 주인공이되어 공감했을정도로 몰입됬다.,10,0,0,2020-10-09 17:49:00,0
576,카피카피룸룸(1031****),가볍게 볼 수 있겠다 생각하고 봤는데 최고였어요 배우분들 연기는 당연한거고 작은 부분까지 세심한 연출에 스토리까지 모두 최고최고,10,0,0,2020-10-09 16:29:00,0
577,hver****,감동ㆍ재미연기 최고였어요.   검정개도 연기 대박 ㅎ,10,0,0,2020-10-09 16:06:00,0
578,나연(sey5****),,8,0,0,2020-10-09 13:01:00,0
579,나무(minu****),혼신의 연기란 이런것이 아닐까..나문희 배우에게 존경의 박수를..^&^,8,0,0,2020-10-09 10:39:00,0
