,nickname,text,score,like,dislike,time,watch_movie
919,그레고리(kime****),씨발! 아프다?너무 아프다?지켜주지 못한 그녀가 생각나 너무 아프다~ 다시 사랑할 수 있을까?이 글을 쓰면서도 눈물이 흐른다? 사?랑?했?다!,10,1,0,2015-09-08 03:57:00,0
920,팅커벨(yun2****),보세요. 후회안합니다:),10,1,0,2015-09-07 18:32:00,0
921,비케이즈(jocb****),10년전에 보고 울고...중간중간 자주보다.. 30살을 코앞에 둔 시점에서 봤을때도 여전히 울고있네요,10,1,0,2015-09-03 02:16:00,0
922,러블리안(glae****),10년이 지나도. 내용을 다 알아도. 그냥 펑펑 눈물이 나오더라..울고싶을때 보면 구우웃~ 둘다 비주얼 폭발할때다 증말...ㅋㅋㅋ,10,1,0,2015-09-01 22:18:00,0
923,문화생활(hsw9****),정말 사랑하는 남자와 부모님이 기억에서 잊혀진다면 어떨까 두렵고 무섭고 ....  정말 사랑하는 아내가 치매란 사실을 알아버린 남편과  부모님 찢겨지는 마음을 부여잡고 하...  진짜 감정이입 너무했다 심장아프다,10,1,0,2015-08-31 22:34:00,0
924,비트(sooh****),정말최고의 명작입니다.. 배우들연기 정말잘하고 감정이입이 바로되는..볼때마다 눈물펑펑.. 이런영화가 내생에 또나올수있을까,10,1,0,2015-08-28 10:22:00,0
925,찌룡(jy48****),울고싶은날 맘편히놓고 볼수잇는영화 아 오랜만에 다시 생각나서 보면서 폭풍오열했네덕분에 얼굴팅팅부은 아침..아직 여운이 가시지 않는다,10,1,0,2015-08-21 07:31:00,0
926,PooH(salt****),진짜 추억의 영화다. 지금도 그때도 가장 기억에 남는 작품이 아닌가 싶다.,10,1,0,2015-08-12 20:48:00,0
927,vict****,아 아름답다...이것이 바로...,10,1,0,2015-08-12 18:14:00,0
928,배영민(alex****),하...말이 필요없다...,10,1,0,2015-08-04 21:31:00,0
929,shki****,너무 아름다운 영화라고 생각되네요..,10,1,0,2015-08-04 11:59:00,0
930,고순고돌(eye1****),이제야 보았네요.손예진씨도 이쁘고 정우성씨도 너무 멋지고 연기도 좋았어요~~왠지 기분도들뜨고 아름다운 사랑하고싶네요~^^,9,1,0,2015-08-04 02:01:00,0
931,실리(ashl****),정말 좋은 영화...특히  연기 굳굳!!,10,1,0,2015-07-25 12:00:00,0
932,턱돌이(wnsx****),말할필요없이 대한민국 최고의 멜로물,10,1,0,2015-07-11 20:58:00,0
933,wlwh****,볼때마다 가슴을 친다  안타까워,10,1,0,2015-06-28 20:54:00,0
934,miso****,그냥 슬픈멜로겠지 하면서 큰관심없다가 오늘 무료채널한거봤다 OO전영화라구?이렇게잘만들었는데? 아 낼아침엔눈팅팅부어서일어나겠다 가슴이시리게 눈물나고 생각난다 이영화를 모른척한게 미안할뿐!!,10,1,0,2015-06-28 04:24:00,0
935,몬스터(rnjs****),"눈물을 흘릴만큼 배우의 연기력, 몰입도, 대사와 스토리 무엇하나 손색없이 최고였습니다.",10,1,0,2015-06-24 21:13:00,0
936,꼬소두(roba****),내 인생 최고의 영화! 말이 필요없음...,10,1,0,2015-06-23 17:12:00,0
937,이수경님(rede****),이영화를 극장에서 보지 못한게...아쉽기만 한듯..종종  날씨화창한 휴일 오후에 햇빛이 창문에 들어 올때DVD로 보는데.. 볼때마다 새로운 감동을 선하해주는 영화...,10,1,0,2015-06-13 22:28:00,0
938,로지(appl****),인생최고의영화입니다,10,1,0,2015-06-11 22:59:00,0
939,꿀벌(rwr1****),명작. 더 이상 무슨 말이 필요한가?,10,1,0,2015-06-10 23:13:00,0
940,디자인킴(gimm****),한번본건 다시 안보는 스타일인데 이건 예외네요 다시봐도 좋습니다,10,1,0,2015-06-05 12:11:00,0
941,roug****,기억에서 지워지지 않을 명작,10,1,0,2015-05-31 02:02:00,0
942,마르코(kka7****),너무 슬프다...정말,10,1,0,2015-05-20 23:18:00,0
943,하늘색집(chew****),본 영화중 제일 슬픈 영화 매번 보면 우는 영화 뻔하지만 뻔하지 않은 영화 최고다..,10,1,0,2015-05-07 04:50:00,0
944,오징어선장(bada****),마지막 장면과 음악 모두 최고,10,1,0,2015-05-05 02:59:00,0
945,25번흑형(zosu****),아 즈으오오오옹나 재밌다,10,1,0,2015-05-05 00:42:00,0
946,마이(junh****),울고 싶은날 또 보고 싶은 영화,10,1,0,2015-04-25 22:40:00,0
947,스키토(rngu****),너무 울어서 머리아프다.. 몇년이 지나도 좋은영화,10,1,0,2015-04-24 16:38:00,0
948,루피(xx41****),감독판을봐보길권한다,9,1,0,2015-04-20 23:51:00,0
949,베츠니(awes****),몇년만에 다시봐도 감동은 그대로...,10,1,0,2015-04-19 23:14:00,0
950,권경희(rudg****),결혼을 하고나서 보니 더 슬프게 느껴지네요. 슬프지만 아름다운 영화라는 뻔한 코멘트가 가장 잘 어울리는 영화인듯!!,10,1,0,2015-04-06 00:02:00,0
951,wjdd****,정말 기억에 남는 영화가될것같고 슬프면서 행복해서 더 슬픈영화같아요 정말 잘봤어요,10,1,0,2015-04-05 01:24:00,0
952,rnfk****,정말 정말 소중한 사람이 곁에 있다는 걸 다시 또 느끼고 감사하며 살아가야겠네요 너무 애잔하고 마음이 아프네요,10,1,0,2015-03-31 22:26:00,0
953,꿈의조각(rlar****),진짜 재밌고 슬픈 영화예요. 멋진 배우들과 슬픈 이야기 속으로 빠지고 싶은 분들! 드루오세용,10,1,0,2015-03-31 16:40:00,0
954,스튜피드(moam****),무심코 봤는데 10점이 아깝지가 않네.. 연기를 너무 잘해~,10,1,0,2015-03-30 23:26:00,0
955,아오(shin****),그냥 짱임..손예진 정우성 다른 배우분들 다 연기 잘하시고.... 몇번을봐도 눈물남 ㅠㅠ,10,1,0,2015-03-27 08:49:00,0
956,푸르르(akoa****),진짜 별점 10점이 아깝지 않다.,10,1,0,2015-03-26 03:30:00,0
957,efesfefqe(happ****),내머리속의 지우개울었다,10,1,0,2015-03-21 12:16:00,0
958,chyjjjj(fine****),사랑한다면 이들처럼 ...,9,1,0,2015-03-15 21:49:00,0
959,쿨쿨이(mi86****),두사람의 애틋한 사랑이 느껴지는 영화,8,1,0,2015-03-14 14:19:00,0
960,멋진하루(ikik****),최고의 영화! 멜로영화의 최고봉! 강추!,10,1,0,2015-03-12 21:45:00,0
961,하하하하(terr****),처음으로 댓글단다 명작 오브 명작 꼭봐야  할 영화,10,1,0,2015-03-10 23:49:00,0
962,7illy(terr****),오랜만에 다시봤는데 눈물 ㅠㅠㅠ감성폭발 ㅠㅠㅠ,10,1,0,2015-03-10 20:15:00,0
963,학봉이(asdf****),봐도봐도좋은영화!개인적으로 제가제일좋아하는영화 가끔씩봐도질리지않네요,10,1,0,2015-03-03 23:14:00,0
964,여자사람(tt79****),대박이에요..애기때 뭣도 모르고 보고 지금 두번째로 봤는데 보는 내내 펑펑 울었네요... 개봉한지 10년도 더 넘은 영화지만 감동은 지금 상영중인 영화보다 더 좋은것 같아요이렇게 많이 운 영화는 처음이에요,10,1,0,2015-02-28 01:53:00,0
965,고시원(ghos****),사람들에게 알츠하이머라는 무서운 병을 인식시켜준 영화. 정우성과 손예진의 리즈시절,8,1,0,2015-02-27 21:04:00,0
966,지장보살(some****),최고의 멜로영화다. 볼때마다 눈물난다.,10,1,0,2015-02-24 03:41:00,0
967,최시원(csw9****),그냥 티비에 나오길래 한번 보자 하고 봤더니... 눈물이... 이건 대작입니다ㅠ 왜 이걸 여태것 안봤을까요... 왜 사람들이 내 머리 속의 지우개 하는지 알것같습니다ㅠ 짱짱,10,1,0,2015-02-21 11:34:00,0
968,눈알(thdw****),용서는 미움에게 방 한 칸만 내주면 되는 거래요.,9,1,0,2015-02-07 17:35:00,0
969,내 상우(una1****),눈물 콧물 쏙 뺀다길래 울고싶어서 이 영화를 찾아봤다 내 눈물콧물 정말 쏙빠지더라  .. 특히 손예진이 편지쓰는장면에서 터졌다 정우성의 복잡한 표정연기도 너무좋았다 왜 이영화를 지금봤지..펑펑 울고싶은날 딱좋은영화다...,10,1,0,2015-02-01 12:47:00,0
970,아앙의전설(tyry****),"영화보면서 울어본적이 없는데  손예진 누나가 마지막에 "" 여기가 천국인가요? "" 진짜 혼자서 담배피면서 정우성처럼 울었다ㅜ ㅜ",10,1,0,2015-01-28 16:32:00,0
971,미카(kyuj****),명작ㅠㅠ 연기도좋고스토리도좋다,9,1,0,2015-01-21 03:12:00,0
972,성지영(tjdw****),울고싶을때보면눈물콧물다뺄수잇는영화ㅠㅠ,10,1,0,2015-01-20 04:08:00,0
973,양콜옹(0103****),다시보는데도 눈물이난다,10,1,0,2015-01-18 23:54:00,0
974,규순이(soi1****),내 인생 최고의 영화. 추천합니다.,10,1,0,2015-01-13 03:37:00,0
975,kala****,좋은영화다..몇번을다시봐도좋을,10,1,0,2015-01-13 00:32:00,0
976,qkrt****,너무나도 내 이야기처럼 생생하게 속깊게 흘러가니 내 이야기 인것 마냥 눈물이 흐른다...,10,1,0,2015-01-11 15:58:00,0
977,선화(suna****),대박이다.. 너무 예쁘고 멋있고 .. 가슴먹먹해지는 영화네요 잘 봤습니다,9,1,0,2015-01-06 10:05:00,0
978,카이(wjsk****),이걸이제서야보다니 ㅈㄴ슬프다진짜,10,1,0,2015-01-06 02:51:00,0
979,블링(jooa****),10년이나 된 영화가 아직도 이렇게 감동적일 수 있다니 우리나라 멜로영화 탑5에 든다 정우성 손예진은 어쩜 늙지도 않아,10,1,0,2015-01-05 21:27:00,0
980,땡선(qq53****),최고라고 말밖에  없습니다.,10,1,0,2015-01-04 20:26:00,0
981,이수지(dltn****),"""내가 니 기억이야""라는 대사가 기억에 남는다 정말 재밌고 슬픈영화",10,1,0,2015-01-03 16:17:00,0
982,우기(dlwh****),지금봐도 재미있는 영화~ 요즘 이런 멜로영화가 왜 안나오는지 모르겠네요...,9,1,0,2015-01-03 16:02:00,0
983,이엉(skdu****),평점이 왜낮은걸까요ㅠ,10,1,0,2015-01-03 04:26:00,0
984,리겔(saro****),오래전에 본 가슴시린 영화.,8,1,0,2014-12-13 01:28:00,0
985,으앙(yoos****),매우매우매우매우좋아요,10,1,0,2014-12-12 01:01:00,0
986,gpdn****,배우의연기력부터내용까지정말날울수밖에없을정도로만들었고원래눈물이많은편인데이영화는정말절정이었던것같다,10,1,0,2014-12-08 22:10:00,0
987,뿌룻(gyg3****),"배우들의 비주얼로도 이미 최고지만 이야기의 흐름도 좋았던, 아름답고 슬픈 영화",8,1,0,2014-12-08 02:09:00,0
988,포에버7(pkd4****),벌써 10년이 돼어가내요ㅠ 어리숙할때  소개로만난 그녀와 봣던ㅋ 내인생에 오내남을 좋은영화..,9,1,0,2014-12-06 02:23:00,0
989,민0(s_mi****),몇 번을 다시 보고 또 봐도 감동적이네요,10,1,0,2014-11-30 21:44:00,0
990,throwin(tjse****),가슴이 아련해 오네요~~~,10,1,0,2014-11-27 18:34:00,0
991,hant****,오직그대만 만큼 재밌고슬프다!! 은근 해피엔딩같은 결말좋습니다!,10,1,0,2014-11-26 15:56:00,0
992,labum(labu****),하... 정말 애절하고 가슴이 짠한 영화네요... 기분이 먹먹해집니다.,10,1,0,2014-11-14 00:13:00,0
993,tjdw****,진실된 사랑 저런사랑해보고싶다,10,1,0,2014-11-13 19:07:00,0
994,박주희(pjhh****),정말 너무 슬프다....,10,1,0,2014-10-24 04:42:00,0
995,been****,평생에 잊지 못할 영화..,10,1,0,2014-10-17 13:25:00,0
996,roal****,진짜 개슬프고..달달하고..진짜명작인듯..연기 진심... 봐도봐도 눈물남,10,1,0,2014-10-15 19:47:00,0
997,kgh5****,비오는날 새벽에 잠안와서 본영화인데 눈물만 쏟음 대박영화임.,10,1,0,2014-10-13 02:39:00,0
998,Luke(unit****),영화보는내내울었어요ㅠㅜ,10,1,0,2014-10-11 23:51:00,0
999,gi2064(gi20****),여운이 오래 남을 것 같습니다...,10,1,0,2014-10-04 00:45:00,0
1000,eter****,"너무도 아름다운 영화, 가슴이 미어지네...",10,1,0,2014-09-29 01:38:00,0
1001,Seungkyung Han(han2****),"10년이 다 되어 가지만, 아직도 생각 나는 영화",10,1,0,2014-09-28 09:57:00,0
1002,꿈은미래(myyc****),기억에 오래남는영화 .. 너무 여운이남는다 .,10,1,0,2014-09-28 03:48:00,0
1003,피아노맨(ychu****),ebs에서 우연히 봤는데  재밌음..,10,1,0,2014-09-26 11:48:00,0
1004,비토스칼레타(cham****),1년 전 영화라도 될거 같은 10년 전 영화.내 생애 눈물을 훔친 영화중 하나로 꼽는다.,10,1,0,2014-09-25 09:20:00,0
1005,whwi****,슬프다ㅜㅠ으어어어엉 으어엉엉,10,1,0,2014-09-25 00:34:00,0
1006,하구라허프라(park****),너무 늦게 봤지만 정말 대단한 영화다~,10,1,0,2014-09-23 19:05:00,0
1007,free****,학교다닐때 선배들한테 죽도록 맞아도 안울었는데편지 읽을때... 내가 미쳤나봄...,10,1,0,2014-09-22 05:53:00,0
1008,손용락(sylz****),음..10년이 지났지만 역시,10,1,0,2014-09-21 23:31:00,0
1009,난나나(gize****),여기가 천국인가요? 네..ㅜㅜ,10,1,0,2014-09-18 02:44:00,0
1010,Napoli(sung****),10년이 된 영화이지만 정말 애절한 영화이다.요즘 영화들보다 더 낫다,10,1,0,2014-09-18 02:21:00,0
1011,에이브이(sm49****),손예진이라는 배우가 이렇게 예쁜 배우였다니...,10,1,0,2014-09-16 13:18:00,0
1012,semoo(semo****),정말... 슬프고 아름답네요..,10,1,0,2014-09-15 01:03:00,0
1013,bara****,오랜만에 다시 보다가 나도 모르게 주루륵~~,10,1,0,2014-09-15 01:02:00,0
1014,짬뽕(jma0****),개봉했을때 영화관에서 보고 오랜만에 ebs에서 하길래 봤습니다. 폭풍 눈물 흘렸어요 ㅠㅠ,10,1,0,2014-09-15 01:01:00,0
1015,cmki****,감성과 눈물을 쏟고 봤네요 ㅠㅠ 최고,10,1,0,2014-09-15 00:58:00,0
1016,crea****,정말 볼때마다 뜨거운 감동의 눈물이...강추합니다..,10,1,0,2014-09-15 00:56:00,0
1017,김민영ㅋ(kmy5****),몇번을봐도 가슴아프다..,10,1,0,2014-09-15 00:56:00,0
1018,이쁜정(eyes****),완전 최고♡ 볼때마다..ㅠㅠ,10,1,0,2014-09-15 00:48:00,0
1019,딸기봉봉(dudr****),아...지금 EBS에서 하는데 개슬프다.10번은 넘게 본것같은데...볼때마다 슬픈영화다,10,1,0,2014-09-15 00:46:00,0
1020,잇쏭(song****),너무나도 슬픈 사랑 영화,10,1,0,2014-09-15 00:45:00,0
1021,ohsc****,내가 초1때 집에서 만화보면서 울고 지금 20살먹고 영화보면서 12년 묶음 눈물 다쏟음 꼭보세요,10,1,0,2014-09-14 03:38:00,0
1022,최고(yg04****),태어나서 처음으로 영화보다 눈물이,10,1,0,2014-09-07 17:48:00,0
1023,루이즈(notg****),아정말 보면서 하염없이 울엇네요 진짜 영화보면서 이렇게펑펑울줄이야 진짜 너무슬프고 이게10년전에 만들어졋다는게 안믿기네요 손예진 정말연기도잘하고 너무이쁘네요,10,1,0,2014-08-27 00:01:00,0
1024,고등학생(tjrh****),2년만에 눈물흘렸습니다....ㅜㅜ,10,1,0,2014-08-26 23:01:00,0
1025,포르쉐911(prs7****),멜로의 정석!!! 정말 대박 영화였음!!! 휴지한통 필수!,10,1,0,2014-08-25 18:44:00,0
1026,지연(boyt****),재미있었음으으으으응,10,1,0,2014-08-24 10:04:00,0
1027,구더기(rnej****),가슴이 솜처럼 서서히 스며드는느낌,9,1,0,2014-08-21 01:41:00,0
1028,khf1****,멋진 사랑 이야기. 스토리 모두 만족이다. .,10,1,0,2014-08-13 22:51:00,0
1029,디스타일(fait****),원칙을 끝까지 지켜내며 남의 시선 의식하지 않고 자기 일에 몰두하는 일하는 남자의 모습! 겉으로는 터프하지만 속으로는 한없이 부드러운 철수라는 캐릭터가 정말 멋있었다. 그리고 그 캐릭터를 정우성이라는 배우가 정말 잘...,10,1,0,2014-08-12 15:12:00,0
1030,콩깐다(jeon****),그냥 울었다 진짜....,10,1,0,2014-08-10 00:02:00,0
1031,닭발rnr(do76****),good 말이 필요없다,10,1,0,2014-08-09 23:08:00,0
1032,miff****,너는 내운명 이후 가장 슬프게 봤던 작품이네요시간이 흘러 봤지만 스토리 전체적으로 진부하지만봐도 봐도 세번이나 봐지만 정말 슬픕니다ㅜㅜ저렇게 까지 사랑을 할수가 있구나 하는 찡한 감정..,10,1,0,2014-08-09 12:58:00,0
1033,sumin(sumk****),이영화를 왜지금 본거지 ㅠㅠ 아름답고슬픈 사랑이야기정우성 너무멋있다 손예진두예쁘고 새드해피엔딩같은데 짱짱..,9,1,0,2014-08-05 14:49:00,0
1034,영원영원(rdnj****),오랜만에 펑펑울다.잠듭니다정우성 손예진...평생 팬입다...고마워요좋은작품 잘보고.잡니다...옛 사랑이 생각나는날 찾아보는.영화예요,10,1,0,2014-08-04 02:42:00,0
1035,체리눈꽃(thek****),10점까진 아니었다.  마치 내 애인이 그랬다면 아니면 내가 그랬다면 어땟을까 생각하게 되는 영화,9,1,0,2014-07-31 05:19:00,0
1036,찬미(love****),개봉한지 10년 후에도 여전히 감동이네요,10,1,0,2014-07-28 12:33:00,0
1037,나는한다(spik****),건축과 사랑 그리고 기억. 사랑스런  예진낭자와 늠름한 우성이형. 감각적인 이탈리아 음악과 아름다운 영상미. 우리나라영화사에 기억될 아름다운영화,10,1,0,2014-07-27 20:28:00,0
1038,한지원(hwd1****),보면서 나오는 울음 막을라고 어금니를 꽉깨물었더니 너무 아파 미치는줄 알았다한마디로 내머릿속의 지우개는 내인생 최고의 영화!,10,1,0,2014-07-27 17:30:00,0
1039,s251****,두 배우의 연기가 너무 좋았다 정우성의 뜨거운 눈물은 진심이 전해진다,10,1,0,2014-07-27 16:43:00,0
1040,아(tjdg****),기억이 사라질지라도 영혼은 변함없다,10,1,0,2014-07-27 03:34:00,0
1041,비눗방울(sesl****),이제서야 본 내 머리속의 지우개. 연기를 공부하고있는 혹은 사랑을하고있는 혹은 사랑하고싶은사람이라면 누구나 보면 가슴을 울릴영화.... 정말 감동적으로 보았습니다. 100만점주고싶네요,10,1,0,2014-07-26 02:21:00,0
1042,rmsi****,10년도 더 된 영환데 왤케 슬프냐 흐어어어엉ㅇ,10,1,0,2014-07-23 00:26:00,0
1043,SJ(icin****),너무슬프고 감명깊은 이야기ㅜ,10,1,0,2014-07-19 22:12:00,0
1044,우하하(wooo****),영화보면서 운 처음이자 마지막 영화....,10,1,0,2014-07-19 20:56:00,0
1045,껌미(fkl4****),"개봉하자마자 보러갔었는데, OO이나 됐네.. 아직까지도 가장 좋아하는영화 베스트5 안에 드는 영화. 너무 아름답고, 슬프고... 결말까지 예쁘다. 정말 많이 울었던 영화!",10,1,0,2014-07-18 15:38:00,0
1046,KMS(jc83****),"9년전 영화관에서 보고 블루레이로 다시봤는데, 최고다.",10,1,0,2014-07-18 15:23:00,0
1047,SECRET(chun****),옆에잇는사람 돌아보게되는영화,10,1,0,2014-07-18 05:17:00,0
1048,아(tpwl****),오늘 처음봤는데 오늘만 세번째봅니다,10,1,0,2014-07-17 12:55:00,0
1049,혀기곰(adnl****),또 보고 또 울었음...,10,1,0,2014-07-17 08:59:00,0
1050,캬(swlo****),명작이네요. 명작이네요.,8,1,0,2014-07-15 18:29:00,0
1051,리빙스톤(minm****),참 아름답고  아련한 사랑이다...,10,1,0,2014-07-15 01:25:00,0
1052,키키킥(suhe****),너무슬퍼요..감동적이네요,10,1,0,2014-07-10 22:37:00,0
1053,새(reve****),잘 만들었어요. 감동적이고 병의 진행과정도 잘 그려냈고.. 너무 가슴이 아프네요,10,1,0,2014-07-08 02:20:00,0
1054,스튜이(hhw1****),대한민국 최고 멜로 영화 중 하나,10,1,0,2014-07-07 22:07:00,0
1055,ostg****,다시봐도 좋은영화입니다,10,1,0,2014-07-07 08:24:00,0
1056,백초(3511****),슬퍼요 영화의 요소 하나하나가 다 슬픕니다,10,1,0,2014-07-07 02:02:00,0
1057,쌉쌉(hjse****),내 생애 가장 아름다운 영화,10,1,0,2014-07-07 01:24:00,0
1058,사랑해 미치도록 널(mss0****),정말 감명깊게본 영화네요... 개인적으로 탑3안에 드는영화네요,10,1,0,2014-07-06 21:51:00,0
1059,숭기숭기(luna****),와....진짜너무울었어ㅠ,10,1,0,2014-07-05 22:47:00,0
1060,qsa36852(tjqq****),최고의영화...손예진♥♥,10,1,0,2014-07-04 15:25:00,0
1061,쥬신(clou****),한국 멜로 영화의 한 획을 그은 영화!,10,1,0,2014-06-30 19:47:00,0
1062,Jane(jane****),어렸을때 무슨 내용인지도 모르고 봤었다가 커서 우연히 다시보게 됬는데 정말 너무 여운이 남네요...이렇게 펑펑 울면서 본 영화는 이영화가 처음인것 같아요..아직 안보신분들께도 이영화 추천합니다..,10,1,0,2014-06-25 01:20:00,0
1063,twch****,눈물나오는영화입니다..,10,1,0,2014-06-12 06:06:00,0
1064,dhwl****,내용 good 연기 good 두 주인공 모두 보는내내 훈훈 아련,10,1,0,2014-06-08 08:03:00,0
1065,호호홋(sksk****),진짜 대박인 영화영화보며 펑펑울었다.왜 요즘 이런영화 안나오나?,10,1,0,2014-06-07 13:58:00,0
1066,xorn****,이 영화 진짜 명작....,10,1,0,2014-06-07 11:06:00,0
1067,류샬(pyg8****),최고 입니다~^^  아직도 생각이 나고 또 그럼 보고 하는 영화~  몇을 받#ㅣ지? ㅎ,10,1,0,2014-06-05 18:57:00,0
1068,96le****,몇번을다시봐도 처음본것같이 맨날움.. ㅠㅠ특히 손예진이 편지읽을때..ㅠㅠㅠ 오늘오랜만에 봤는데 너무좋았음ㅎㅎ 정우성도..,10,1,0,2014-06-05 00:00:00,0
1069,아이바랑(cay0****),소장필수영화♡야구방망이가무거운존재였는지손예진을통해새삼깨달음....ㅎ..ㅎ,10,1,0,2014-05-29 10:51:00,0
1070,ayo(soul****),이런 명작을 최근에야 보다니..너무 예쁘고 아름다운 영화입니다,10,1,0,2014-05-28 13:02:00,0
1071,채순(abco****),이제껏 왜 사랑받는 영화인지 알 거 같다,8,1,0,2014-05-27 19:31:00,0
1072,천방지축(xhfl****),정말 멋진영화입니다!,10,1,0,2014-05-25 11:56:00,0
1073,spero spera(myge****),OST만 들어도 영화 속 장면이 상상되서  눈물이 흐른다...,9,1,0,2014-05-23 19:11:00,0
1074,테디베어캐슬(i_ta****),다시 보아도 눈물이 나오는 그런 영화 명작입니다.,10,1,0,2014-05-19 09:53:00,0
1075,작살냐옹(kngc****),내 머리속에도 지우개가 ㅠ 본걸 또 봐도 눈물이 주르륵 ㅇ_ㅠ,10,1,0,2014-05-05 23:18:00,0
1076,윤쉐프(g253****),"봐도봐도 눈물이 나오는 정말 사랑스러운 스토리의 영화.손예진과 정우성의 연기는 정말 흠잡을데 없다.이영화가 나온지10년이 됐지만 이영화를 견주어 비교할 수 있는 영화는 나오지 않는다.비슷한영화인 너는 내운명,오직그대...",10,1,0,2014-05-02 03:14:00,0
1077,니케(skym****),아 봐도 봐도 눈물이 멈추질 않는 제 최고의 명작입니다.,10,1,0,2014-04-29 21:40:00,0
1078,떫음(dog4****),좋다좋다좋다좋다좋다,10,1,0,2014-04-21 03:24:00,0
1079,wast****,8번봤다.. 뭐냐 이영화.. 볼때마다.. 눈물나네..,10,1,0,2014-04-20 16:59:00,0
1080,ㄹㄹ(tmdg****),넘감동적이고 슬프다 내가본영화중에최고,10,1,0,2014-04-19 10:30:00,0
1081,스타일(dkdl****),감동적이고 슬프다. 다시봐도 감정이 복받치네.,10,1,0,2014-04-16 21:44:00,0
1082,용맨(firs****),내생에 최고의 영화...두번 다시 이런 감동은 없을듯...,10,1,0,2014-04-16 14:47:00,0
1083,Menzstyleguide(menz****),한 장면도 절대절대 놓쳐선 안됨. 내인생 최고의 영화,10,1,0,2014-04-14 13:43:00,0
1084,Arroway(axl_****),어려서 봤을 땐 몰랐는데 다시 보니까 좋다..,9,1,0,2014-04-09 23:01:00,0
1085,꺅(kick****),한동안은 헤어 날 수 없게 만드는 영화 ....  너무 아름답다 정말 ...,10,1,0,2014-04-06 06:05:00,0
1086,깨굴(cowl****),몇번을 봐도 또 다시금 찾아서 보게 되는...,10,1,0,2014-04-04 14:05:00,0
1087,gusr****,극장에서 보고 오랜만에 다시 봤는데 역시 감동적이네요....,10,1,0,2014-03-21 03:00:00,0
1088,카니안(kido****),여러 명작들이 있지만....이것만큼 자주 생각나는건 없엇다,10,1,0,2014-03-18 22:26:00,0
1089,이승현(kais****),보고 또 봐도 최고의 영화!! 10년이 지나도 또 생각나게 만드는 영화ㅜㅜ,10,1,0,2014-03-17 03:41:00,0
1090,Green(hjmo****),이건 진짜 명작이다.. 꼭 봐라,10,1,0,2014-03-11 14:17:00,0
1091,leem****,굿 조타조타조타조타.,10,1,0,2014-03-11 11:38:00,0
1092,허영생(hysk****),이걸 이제야 보다니..,9,1,0,2014-03-09 22:12:00,0
1093,이경민(leek****),펑펑울었다정말 최고의 영화 어쩜이리 애잔하게만들었는지,10,1,0,2014-03-03 05:39:00,0
1094,Jvely(roto****),다시봐도 명작 다시봐도 명작,10,1,0,2014-02-28 19:51:00,0
1095,jinh****,정말최고의 영화ㅠ 펑펑울었네요 감동그자체,10,1,0,2014-02-28 14:52:00,0
1096,rhdt****,다시봐도 최고의 영화 연출 연기 최고다,10,1,0,2014-02-19 02:31:00,0
1097,하하하하(ant6****),나를 웃고 울린 영화네요... 보면서 이 영화 괜찮다라는 생각을 참 많이하게 만든 영화,9,1,0,2013-12-25 10:49:00,0
1098,mercimonica(bana****),시간이 흘러서  지금 봐도 너무 완벽하고 감동적인 영화인거 같아요,10,1,0,2013-12-25 01:30:00,0
1099,쩡우기(isy0****),Good!!!best good,10,1,0,2013-12-12 00:17:00,0
1100,수정(choi****),진짜너무슬퍼...  영화보면서 남친우는거 처음봄...ㅠㅠ,10,1,0,2013-12-10 03:24:00,0
1101,SEUL(cpfl****),진짜 너무 잘만든 영화 매번볼때마다 웁니다 ㅠㅜ,10,1,0,2013-12-08 19:36:00,0
1102,히순이(znfn****),대한민국멜로물중에 최고라생각합니다,10,1,0,2013-12-08 11:37:00,0
1103,y584****,뭉클하네요. 다시봐도 명작,10,1,0,2013-12-07 14:27:00,0
1104,김승재(bn23****),이거 보고 펑청울었고 사랑의 힘이 대단하다는 걸느낌,10,1,0,2013-12-05 19:47:00,0
1105,dizi****,눈물 콧물 다쥐어 짜면서 봤었던 슬픈 사랑 이야기,9,1,0,2013-12-04 01:15:00,0
1106,H D Y(ekdu****),보는내내 두사람의 사랑이 너무 부럽고 슬펐던 영화,10,1,0,2013-12-02 03:50:00,0
1107,보늬(wldo****),클래식에이어서최고의영화입니다,10,1,0,2013-12-01 03:22:00,0
1108,안녕(juni****),아 진짜 질질찠다. 초반엔 손예진 때매 봤는데 ㅠ,10,1,0,2013-12-01 00:45:00,0
1109,happ****,영화가 좋다. 이 영화가 좋다,10,1,0,2013-11-27 04:07:00,0
1110,rufr****,짱입니다요잉짱이요잉,10,1,0,2013-11-26 15:50:00,0
1111,준팔(scvj****),밑에 1점준시키  가슴이 똥꾸멍에 달렸냐,10,1,0,2013-11-26 15:09:00,0
1112,더록(terr****),오랜만에 다시본 내머리속지우개..아직 감성이 죽지는 않았다보다..다시봐도 눈물나넹.. 울마누라 마이 사랑해줘야징..그동안 살면서 못해준게 더 많은듯해서 더 눈물나넹..ㅜㅜ,10,1,0,2013-11-23 02:42:00,0
1113,사랑(cheo****),늦게 알아서 늦게 보고 평점올립니다. 9년전 영화 답지 않게 배우의 연기력하며 스토리 모든게 좋았습니다. 9년전에 봤더라면 아마 더욱 진한 감동이 있었지 않았을까 하는 아쉬움이 남지만 만약 최고평이 더있다면 점수를 ...,10,1,0,2013-11-21 23:35:00,0
