,nickname,text,score,like,dislike,time,watch_movie
224,euny(koja****),중간 중간 짧은 대사들이 너무슬펐어요..정말 어린아이한테 많이 배우고 에너지 얻었어요,10,4,0,2019-12-26 21:37:00,0
225,mr2s****,대략 예상되는 조금은 진부한 스토리지만...나문희선생님과 김수안배우의 연기로 진한 감동을 주는...마지막 성인 공주와 진주의 만남이 없었다면 어땠을까...,8,4,0,2019-12-26 02:19:00,0
226,딸둘아빠(yasi****),잘 봤습니다~~,8,4,0,2019-12-25 21:05:00,0
227,kara****,스포일러가 포함된 감상평입니다. 감상평 보기,8,4,0,2019-12-25 15:44:00,0
228,김시원(tldn****),배우님들 연기가 좋고 감동적이였어요!,10,5,1,2020-01-01 16:45:00,0
229,GYKEEM(1357****),최근 몇년동안 본 영화중에 젤 슬펐어요 오열수준..추천드립니다 꼭 보세요,10,5,1,2020-01-01 01:58:00,0
230,라코나(tlst****),두번째로 리뷰를 씁니다 방금보고 정말 마지막에 오열하듯이 울었네요...이 야밤에 괜히 센치해지고 엄마가 보고싶어요.. 기대않고 보면 괜찮아요 감동있어요,8,5,1,2019-12-29 02:11:00,0
231,이찬영(uvch****),영화 평가 몰라..그런거 다 치우고 나 진짜 펑펑울었다... 모르겠어.. 입 틀어막고 물었어..고맙습니다. 오랜만에 울었습니다. 감사합니다,10,5,1,2019-12-29 01:22:00,0
232,free****,와 사투리 역대급으로 못들어주겠다...,6,6,2,2019-12-25 21:17:00,0
233,어슬(wjdn****),감동코미디인줄알았는데ㅜㅜ그냥감동그자체처음부분만잘보고그다음부터는눈물쌤폭발해서....중간에오열하고ㅜㅜ보고나서는 광대가땡겨서혼났다는여튼감동적입니다!,10,6,2,2019-12-25 13:13:00,관람객
234,할로(h496****),,10,6,2,2019-12-25 05:40:00,0
235,Flamingogo(movi****),"연출력은 떨어진다, 너무 억지.. 였다. 코믹요소도 공감안됨.. 그러나 나문희, 아역의 연기때문에 공감이 안될수 없었다.. 눈물콧물 쭉쭉.. 감쪽같을수 없었다.",7,6,2,2019-12-21 08:50:00,0
236,본인(ares****),,10,6,2,2019-12-19 22:47:00,0
237,오휘시즐(sk83****),좋은연기 연결이 안되는 스토리,4,6,2,2019-12-17 07:22:00,0
238,kbssbs(pink****),가족들과 감동 찐하게 받으면서 잘보고나왔습니다. 김수안배우님 리얼연기에 박수를 보냅니다. 울컥울컥 올라오는 감정에 눈물이..눈물이... 아이라인 다 지워져서 나왔어요ㅠㅠ볼만합니다~,10,8,4,2019-12-21 14:55:00,관람객
239,이상(fftp****),중반까지는 재밌었는데 후반갈수록 또 한국영화 특유의 신파.. 그냥 담담하게 풀어냈으면 훨씬 좋았을 것 같음.,4,8,4,2019-12-09 23:22:00,0
240,seo(seoy****),예고만 보고 아 마지막에 좀 슬프겠구나 했는데 너무 달랐음 중간에 한 두 번 건드는 게 아니라 진정 될라 하면 또 ㅠㅠ 눈물 콧물 쏙 뺐다 감쪽같이 화장이 지워졌다 다시 한 번 할머니 살아 계실 때 잘 해야드려야지 ...,8,8,4,2019-12-07 22:49:00,0
241,승구리탱구리(ansj****),비추.. 어느타이밍에 울어야하는지 모르겠는 영화,2,9,5,2019-12-13 19:27:00,0
242,똑똑한놈(alsw****),신파없이는 안되는건가? 지긋한 한국신파영화 그만보고싶다.. 이건 7점짜리 B급영화다,1,9,5,2019-12-08 21:32:00,0
243,swee****,아..심각하네요. 스토리는 나쁘지 않지만 너무 억지로 감동을 주려는 상황이 너무 많아요. 평점보고 가족이랑 보러 갔는데 돈이 너무 아깝습니다. 감동도 없고 재미도 없고..에휴 한숨만,1,9,5,2019-12-08 20:59:00,0
244,dbtm****,진짜 좋은 영화에 아이돌 끼어 놓지 마라 진짜 기분 더럽다 아이돌 2명이 좋은 영화에 다 망쳐놓은 영화      어떻게 해서든 아이돌 조금이라도 끼어 놓으려는         뭐같은 현실 아이돌 2명 때문에 좋은영화 ...,2,9,5,2019-12-08 16:00:00,0
245,애리(dia5****),"오랜만에 스케줄맞은 대구 토박이 3대(친정엄마, 고딩과 초딩 딸램)가 영화관을 찾았지요…기대가 크면 실망도 크던가요ㅠㅠ서울출신 배우들의 경상도 사투리는 어쩜ㅠ끝날때까지 감정이입 안되어 불편함과 찝찝함을 가지고 보았어...",6,9,5,2019-12-08 15:42:00,0
246,정종국(fire****),어디서 많이 본듯한뭔가 전에 본영화를 보고온 느낌스토리가 중구난방이긴함,6,9,5,2019-12-06 17:34:00,0
247,KHA(eric****),1점도 아까움 ㅋㅋㅋㅋ 슬픈거 보고 잘 우는 편인데 이거는 보면 볼수록 스토리도 개같고 도대체 의도한 게 뭔지 알 수가 없어서 눈물이 안나왔습니다. 시간낭비 오졌고 순수히 배우들 연기만 볼만하네요. 10년 전쯤에 나...,1,10,6,2019-12-14 23:34:00,0
248,gusd****,음...뭐지?! 어디가 감동인가요?!,1,10,6,2019-12-13 15:18:00,0
249,세알이(kys7****),억지눈물 억지연출 억지웃음,1,10,6,2019-12-12 15:06:00,0
250,chi3****,슬픈소스 다합쳐서 만들면 슬픈건가요...말도안되서 집중이안됩니다,1,10,6,2019-12-12 14:07:00,0
251,병신(ming****),배우들 연기는 좋았는데 스토리가 진짜 억지눈물 짜내고 임팩트가 전혀없음,2,10,6,2019-12-12 05:11:00,0
252,alright(kicy****),감쪽같았제 감쪽같앗제,1,10,6,2019-12-11 01:09:00,0
253,dandelion(mini****),나문희 선생님 연기에 눈물이 나지만 이런 영화를 보며 눈물나는 내 스스로가 싫었던 두시간... 설정이 너무 과해요....거의 8절까지 간듯 ㅜ,3,10,6,2019-12-10 04:44:00,0
254,남이사양(osh6****),눈물을 억지로 짜면 볼수있는 영화네요.. 겨울에 보기 딱좋아요,1,10,6,2019-12-09 18:53:00,0
255,김지현(hyun****),평점엥속고봤네그냥 구질구질한 내용잼감동도없음,2,10,6,2019-12-08 15:53:00,0
256,우준(wooj****),아침드라마 느낌나는 클리셰 덩어리영화 평점의 나처럼 낚이는 사람있을까봐,1,10,6,2019-12-06 22:59:00,0
257,엑스(deff****),X] 제발 이런 스토리는 좀 그만해라 언제까지 감성팔이로 장사하려고...,1,11,7,2019-12-09 22:30:00,0
258,행복의샘(cjhs****),뻔한 한국영화 ...    슬픔 짜네기식이네요...,4,11,7,2019-12-09 10:42:00,0
259,앤다(rkaw****),으이구 뻔해 하품하면서 봄,2,11,7,2019-12-05 21:29:00,0
260,chocowill(fasc****),억지스럽고 부자연스럽고,2,11,7,2019-12-05 16:30:00,0
261,vc23****,이런 쓰레기같은 영화 좀 그만 만들어라 포드V페라리랑 같은 돈인게 말이되농?찍는 배우들도 쪽팔린줄아시길 진짜,1,12,8,2019-12-13 07:43:00,0
262,신곡영애(tlsr****),"배우들 연기는 좋았으나, 스토리가 아쉬웠어요.슬프기만 했지 감동적이진 않았네요. 울림이 있는 영화는 아니었습니다.",3,12,8,2019-12-09 11:19:00,0
263,고기사와라(gory****),"하 돈아깝다.억지감동 억지웃음어쩔수없이 봤는데, 역시 내 예측이 맞았다",1,13,9,2019-12-18 17:46:00,0
264,김세훈(shgg****),너무 재미없어요 ; 스토리도 없고 억지로 눈물을 짜내려는 의미없는 장면들 개노답입니다ㅋ ㅋ 보지마세요 진짜 구라아닙니다 제발 보러가지마세요 영화비가 아까워요,1,13,9,2019-12-09 22:52:00,0
265,등대지기(gibu****),스포일러가 포함된 감상평입니다. 감상평 보기,2,13,9,2019-12-08 19:09:00,0
266,RINA(hiph****),이제 제발 그마안~!한국영화야 중국좀 봐봐 우리가 이럴때가아냐 지금,1,14,10,2019-12-08 23:55:00,0
267,한수진(hans****),"추석 특전으로 영화를 시청하였습니다. 처음에는 뻔한 감동 이야기 아닐까,,? 라고 생각했습니다 . 하지만 보면서 저도 모르게 눈물을 내고 있는 저를 보았고, 정말 서럽게 우는 저를 볼수있는 영화 였습니다. 가족의 소...",10,3,0,2020-10-02 11:56:00,0
268,나이스걸(hera****),감동적인 영화 재미나게 봤어요,10,3,0,2020-10-02 11:40:00,0
269,sunny10(sunn****),추석연휴에  아이들과 펑펑 울었네요.가슴이 따뜻해지는 영화입니다.공주진주가 행복해져서 정말 다행입니다.극장가서 못 본게 너무 아쉽네요.,10,3,0,2020-10-02 11:33:00,0
270,nonopo(poni****),혼자  엉엉ㅜㅜ스토리가 진부할수있으나혼자 엄청 울었음,9,3,0,2020-10-02 11:32:00,0
271,kck1****,나문희님은 진짜연기를잘하십니다 병에걸린진주 치메걸린할머니그가정을돌보는 공주보는내내 눈물이났어요가족의소중함도 다시금 생각나게했어요,10,3,0,2020-10-02 11:31:00,0
272,저리로가라왜말을거냐(chye****),할무니 보고싶어지는 영화,10,3,0,2020-10-02 11:28:00,0
273,민윤기천재짱짱맨뿡뿡(priv****),괜히 티비 틀었다가 눈물만 쏙 뺐네요 ㅠㅠ,10,3,0,2020-10-02 11:26:00,0
274,예림(yeri****),나문희님연기는진짜명불허전,10,3,0,2020-10-02 11:17:00,0
275,봄바람휘날리며(real****),나문희님 나오길래 믿고봤는데 ㅜㅜ 눈물나요,10,3,0,2020-10-02 10:43:00,0
276,쩡(yej6****),긴말 필요없구요 진짜 재미있구 엄청 감동적 이에요 나문희님 김수안님 연기 엄청 잘하심니다(알던사실이지만;;)  이거 보며 눈물한바가지는 더흘린거 같네요 강추입니당^^,10,3,0,2020-09-30 19:09:00,0
277,빙고구마(jimi****),연변 사투리인지 경상도 사투리인지 모를 아역 배우들의 어색한 사투리 연기 때문에 아쉬웠지만 평소에 눈물 절대 흘리지 않던 내가 보면서 눈물 콧물 다 흘렸던 영화. 할머니 손에 자라서 그런지 더욱 가슴이 아팠다. 나문...,9,3,0,2019-12-29 02:53:00,0
278,혜민(212w****),,10,3,0,2019-12-29 01:01:00,0
279,city****,,10,3,0,2019-12-28 05:53:00,0
280,유진(a313****),,10,3,0,2019-12-27 21:18:00,0
281,푸른우표(wjdd****),흔한 눈물 제조기 한국 영화지만 그래도 보고 싶은 그런 가족 영화,7,3,0,2019-12-26 16:04:00,0
282,비오템(elmi****),치매로 돌아가신 외할머니 생각이 너무 나서 계속 울었어요... 할머니 그곳에선 아프지 마시고 잘 지내고 계세요 또 뵈요,7,3,0,2019-12-25 21:57:00,0
283,진실의힘(live****),훈훈하고 연기잘합니다~,8,4,1,2020-05-18 14:13:00,관람객
284,리니잉(wofu****),기대하고봤는데...연기는 진짜 다들 최고인데 사투리..영화해운대 사투리랑 똑같은 요상한 사투리이네요 그리고 너무 안슬퍼요 너무 억지로 울어라 하는 느낌.. 의사부부 입양이 젤 현실성없고  어릴때부터 할머니가 키워준 ...,6,4,1,2020-03-09 02:00:00,0
285,hana****,울면서 봤습니다 감동적인 영화,10,4,1,2020-01-03 14:44:00,관람객
286,토토로(toto****),감동적이엿으나약간억지로울음을쏟게만드는설정이엿어요,8,5,2,2019-12-20 07:54:00,관람객
287,hyem****,"소재는 좋았는데 감동 요소가 억지스러운,, 영화속의 영화같은 일이 한꺼번에 일어나니 비현실적이었어요 ㅠㅠ",7,5,2,2019-12-07 21:22:00,0
288,이지수(wltn****),"웃긴 요소를 많이 넣었지만, 그닥 웃기지 않았어요. 상영내내 조용한걸 보니 저만 그런건 아닌것같아요. 그리고 슬픈요소도 있지만 감동스럽지도 않고, 교훈도 없어요. 오랜만에 영화보면서 언제 끝나지하고 생각했던 것 같아...",4,7,4,2019-12-17 21:26:00,0
289,무한도전(best****),"뻔한 스토리가 식상합니다,개연성도 떨어지고후반부에 눈물이 나긴 하는데 개운하진 않네요.나문희님 작품 좋아하는데 이건 좀 실망입니다.",4,7,4,2019-12-13 23:30:00,0
290,조순옥(jole****),내가 여태 본 영화중 제일 아니었음 스토리고 뭐고 뭐를 주제로한건지도 모르겠다  시간과 돈이 너무 아깝다~,2,7,4,2019-12-13 18:06:00,0
291,지니(dyj0****),재미도 감동도 없었음. 중간에 뛰쳐나가고 싶었다..,1,7,4,2019-12-13 14:56:00,0
292,Lawliet(vbmk****),시대 배경이 2000년이 아니고 각본이 2000년도 각본 아닌가요.. 연기력 좋은 두 배우에게 허술한 스토리 끼얹은 것 같아요. 전개는 산만하고 템포가 빠른게 담고 싶었던 내용이 많았던 것 같긴 한데 러닝타임 맞춘...,2,7,4,2019-12-11 06:51:00,0
293,prodigyguard(chom****),현실이 영화보다 더슬퍼 ㅠ,2,7,4,2019-12-08 22:32:00,0
294,wleo****,너무 뻔하고 진부해서 좀 아쉬웠어요ㅜ,2,8,5,2019-12-14 16:43:00,0
295,knab****,"배우분들 연기 좋고 배경이 되는 부산도 좋았지만, 지나치게 억지 설정이라 공감이 안되고 마치 한편의 도덕책을 보는듯 스토리도 너무 너무 진부합니다. 그리고 악역도 있어야지. 다들 착하기만 하네요.^^전 별루였어요. ...",4,8,5,2019-12-08 21:13:00,0
296,이소민(yuha****),제가 집중하지 못한 세가지 이유 1.사투리가 굉장히 어색해서 몰입을 방해한다 2.울어야 될 것 같은 부분이 너무 많아서 지친다 3.도무지 뭘 말하고 싶은지 무슨 내용인지 이해를 할 수가 없다,2,9,6,2019-12-17 22:42:00,0
297,즐기자(chld****),저는 관람객 이구요 처음으로 장모님이랑 영화 봤는데 40분만에 빨리 뛰쳐 나와서 남은시간 알차게 보냈습니다.롯데시네마에서 영화 봣는데 배민쿠폰 주더라구요 랜덤쿠폰10000원짜리 받아서 그나마 다행입니다.,1,9,6,2019-12-12 18:44:00,0
298,숩창리(coli****),"진짜 충무로 비리들 저급저질하급하류 조만한넘들이 사기계속치네,울었다는 ㄴㅁ럴",1,9,6,2019-12-10 02:09:00,0
299,로운(msj7****),슬프기는 슬픈데 사투리도 어색하고 영화가 딱히 내용이 없음..,4,9,6,2019-12-09 09:57:00,0
300,blackout(rlae****),"작중 인물들 간에 연결고리가 형성되기도 전에 감동유발 사건만 빵빵 터뜨려서 감정이입이 안 됨,,,",1,9,6,2019-12-08 22:17:00,0
301,제이콥(vyck****),"많이 실망합니다충분히 예상되는 안이한 스토리와 신파적인 전개,사투리가 부자연스럽네요수안이와 나문희님을 이렇게 사용하시다니..제작팀 각성하세요!",6,9,6,2019-12-08 00:02:00,0
302,사람(nada****),감동적이긴하나 사투리가 너무 어색해서 보는내내 연기에 집중이 안됐어요..,2,9,6,2019-12-07 23:03:00,0
303,cucu****,시사회로 봤는데 스토리와 연출 자체가 별로임. 신파중에 왕신파. 울음짜내는 영화좋아하시면 보세요.,2,9,6,2019-12-07 22:46:00,0
304,하하하하ㅡㅡ(altj****),억지 슬픔 .. 평론가 들도 손수건 꼭 챙기라면서 평점은 5점 주노 ㅋㅋ,1,9,6,2019-12-07 21:51:00,0
305,준(1jun****),우울한영화,1,9,6,2019-12-06 21:37:00,0
306,곰곰이(rnd0****),신파 가득한 영화입니다. 눈물 콧물 빼라고 만든 영화인 거 같은데 너무 애답지 않은 행동들이 감정 이입에 방해를 준 거 같아요.,2,10,7,2019-12-14 15:23:00,0
307,임꺽정(rnlx****),"여자친구랑 같이 봤습니다 저희둘다 평소 감수성이 풍부한 편이고감동,멜로영화 찾아서 보는 편인데이 영화는 보는내내 웃으면서 시계만 봤습니다 어가 없어서 웃었어요 분명 감동적인 부분인데 억지감동 쥐어짜기도 안통하구요, ...",1,10,7,2019-12-13 19:55:00,0
308,김김수(soci****),이런 영화가 사라지는 날이 한국영화가 부활하는 날,1,11,8,2019-12-15 02:45:00,0
309,김목수(kdhb****),네이버 레알 알바천국이네 ..,1,11,8,2019-12-11 23:32:00,0
310,zlat****,휴.. 사투리 어색해서 듣다가 꿈이 성우로 바뀔뻔.. 내가 나가서 사투리란 이런거다하고 들려주고싶었던 영화...,2,11,8,2019-12-08 19:55:00,0
311,박소현(sohy****),나문희님 연기력빼고는 모든게 다 최 악,1,11,8,2019-12-07 23:50:00,0
312,쭌이(beom****),부산사람으로서 영화 보면서 대체 대본은 누가 썼을까 궁금했음 작가는 부산에와서 어린애들 보기나했나 어디 어린애들이 했지예 그랬습니더 아니라예 이런말 쓰는지 단순히 할머니랑 사니깐 저런 사투리 쓰겠지 생각했는지 모르겠...,2,11,8,2019-12-07 00:50:00,0
313,김준영(juny****),엉터리 사투리 때문에 내용에 집중 하려 해도 도저히 할수가 없씀..,6,11,8,2019-12-06 13:57:00,0
314,러럴(dong****),슬픔은 인정하는데...인간적으로 수상한그녀가 띵작이란걸 느꼈다 웃음과 감동 두마리 토끼는 못잡아낸거같고 걍 쥐어짜는 슬픔이 다임 배우 연기는 좋은데 스토리가 어거지임. 평점보고 기대했는데 쥐어짜는 슬픔은 갠적으로 별...,2,11,8,2019-12-06 01:06:00,0
315,부니(yenn****),이게 평점 9점이 넘는다고예???ㅋ 진짜ㅋ 다들 짜고 치는 겁니꺼??? 지도예 감쪽 같이 속아서 봐버려쓰예^^ 속았심더^^,1,12,9,2019-12-08 01:13:00,0
316,서동우(7514****),평점높아서 보고왔는데 정말 감쬭~~같이 속앗다!,2,12,9,2019-12-06 23:34:00,0
317,만화주인공(beab****),네이버 평점 정말 충격적이군요보지 마세요! 재미 없어요 진짜!!!,1,12,9,2019-12-06 23:32:00,0
318,아루삼(qors****),더러운 신파극...,1,12,9,2019-12-06 12:28:00,0
319,오앵(dhdu****),"이야기가 매끄럽지 못하고 슬프지도 않습니다.진짜 1/10 정도, 앞부분만 흥미있게 보고 그 이후로는 개연성이 하나도 없어요.스토리가 없고 너무 울어라 울어라 강요만 하는 것 같아요ㅠㅠ 보지마세요...",2,12,9,2019-12-06 00:37:00,0
320,박(9497****),천우희님과 사회복지사는 어떻게된건지 알려주셔야죠,10,12,9,2019-12-05 23:52:00,0
321,쪼엑(ppzn****),엄복동 걸캅스 다세포소녀 수준,1,12,9,2019-12-05 20:22:00,0
322,재우욱(jjdl****),스토리는 별로입니다. 김수안 나문희배우님 너무연기력은 좋습니다.,4,12,9,2019-12-05 19:21:00,0
323,콘(yo__****),부산 출신 연기자는 단 한 명도 없구요 ㅎ귀가 불편해요^^ 나이 많으신 분들 아니면 감동 포인트가 단 하나도 없는거 같네요 인물의 행동이 납득이 안가서 눈물이 안나요..,2,13,10,2019-12-08 16:08:00,0
324,진수진(wlst****),아 그냥 답 없음초반에는 코믹하게 나름 괜찮았는데끝으로 갈수록 이건뭐 재미도 없고 감동도 없고겨울왕국보면서도 운 사람인데이거 보고 눈물도 안 맺힘그리고 부산사람인데 사투리 못들어 주겠음몰입도 팍 떨어짐,1,13,10,2019-12-08 02:25:00,0
325,cian****,포스터만 봤는데 영화 다 본 거 같네,1,13,10,2019-12-08 00:06:00,0
326,정양(ggak****),아직도 이런 억지 신파를 감동이라고 하다니...계속 울기만 하면 감동인가요? 내용이 없는데...,4,22,19,2019-12-17 09:36:00,관람객
327,팬다곰(zzan****),좋은 배우 모셔두고 허접한 연출로 이렇게 영화를 망칠수도 있는 걸 알게 해준 영화,1,2,0,2020-10-03 10:57:00,0
328,최경순(pgo7****),어린친구가 참 연기를 잘하네요,10,2,0,2020-10-02 16:25:00,0
329,dltk****,5시간  흘렀지만  지금까지  걈정  조절  안되네몇 년만에  영화 보고 눈물  흘려봄,10,2,0,2020-10-02 14:30:00,0
330,라라(26to****),"부담없이 생각하고 봤는데, 저절로 눈물이 나네요.  이렇게 감정을 터치한 영화 오랫만이네요.",10,2,0,2020-10-02 12:10:00,0
331,하리팬나윤(parr****),넘 연기도 잘하고 눈물 내내 울었네요,10,2,0,2020-10-02 12:06:00,0
332,전해영(hyhy****),스포일러가 포함된 감상평입니다. 감상평 보기,10,2,0,2020-10-02 11:39:00,0
333,jm0(jm06****),보면서 진짜 감동적이었고 재밌는 영화였어요 .. 그리고 평점보면 사람들이 사투리가 어색하고 스토리 내용이 별로라던데 영화 되게 괜찮아용 !!,10,2,0,2020-10-02 10:40:00,0
334,유나나(nana****),저는 너무 좋았어요ㅜㅠ믿고 보는 나문희님,10,2,0,2020-10-02 10:34:00,0
335,gude****,진짜 세상 여태까지 본 영화 중에 제일 슬펐어요...전개는 좀 예상되고 할지라도 진짜 너무 슬펐고연기가 진짜 엄청나네요 여운으로 영화 끝나고도 눈물 났던거 같아요진짜 진짜 슬픈영화펑펑 울고 싶으신분들한테 강추입니다,10,2,0,2020-10-01 11:25:00,0
336,김다정(rlae****),가슴이 참 먹먹해진다...,10,2,0,2020-09-28 07:58:00,0
337,Anjoy(gold****),사람을 3번이나 울리네처음 중간 끝에서 한번씩 울리네잘 울다 갑니다,10,2,0,2020-09-13 23:20:00,0
338,kkj2****,스토리가 약간 뻔한부분도 있었지만 연기력이나 음악이라든지 너무 좋았습니다,8,2,0,2020-08-18 01:27:00,0
339,민서짱(sosm****),진부한이야기 어색한사투리근데 난 펑펑울며 봤다ㅠ아 괜히봐서  눈땡땡붓고 너무 울어 머리가아프다ㅠ 아역중 사투리연기는 우람이가 짱,9,2,0,2020-08-07 15:26:00,0
340,은가비(turk****),마음이 따뜻해지는 영화다 모든분들이 봤으면 좋겠다 억지스러운 감동을 주려는 영화가 아니었다 적극추천,10,2,0,2020-08-06 01:06:00,0
341,떡배(yang****),와..진짜 연기 잘하네요집에서 혼자 보면서 펑펑 울었어요.나문희는 믿고보지만 그 아역은 진짜 대박이네요어쩜그리 연기를 잘해..가슴 먹먹하고 웃음도있고 감동도 있고 재밌게 봤어요.일부 댓글들보니 사투리가 어색하다는둥 ...,10,2,0,2020-08-03 18:54:00,0
342,다경(chl4****),"쉬는 날 집에서 편하게 영화 보고싶어서 아무 생각 없이 틀었는데 .. 진작에 개봉할때 영화관에서 볼 걸 그랬나봐요.. 정말 감동적이고, 휼륭한 영화에요 . 나문희 님의 연기는 말 할 것 없이 훌륭하시고, 아역배웅 연...",10,2,0,2020-08-03 17:49:00,0
343,양귀비(silv****),엉엉ㅠ..____..ㅠ,10,2,0,2020-08-03 05:30:00,0
344,박지형(pjh0****),말이필요없어요 보다보면 웃다가 어느새 눈물이나요,10,2,0,2020-07-17 15:14:00,0
345,윤효정(kep7****),하 ㅠㅜㅜㅜ 진짜 보다가 눈물 콧물 다 짜냄 ㅠㅜㅜ 흑,10,2,0,2020-07-09 19:02:00,0
346,김주환(live****),그냥 머리로 이해하면서 의문을 갖고 보지 말고그냥 마음으로 느끼면서 봐라,10,2,0,2020-06-30 17:56:00,0
347,응(mini****),,10,2,0,2020-06-29 17:53:00,0
348,yew(yewo****),"왜 다 별로라고 하는거임??ㅋ ㅋ나문희 배우님이랑 김수안 배우님은 믿고보는 배우라서 봤는데 진짜 펑펑 울었습니다, 사투리도 그리 나쁘지 않았구요",10,2,0,2020-06-25 00:44:00,0
349,sweetcocoa(silv****),뭔지모를 몰입감...공주의 연기력 정말대단합니다.나문희님의 연기력은 말할것도 없지만 아역이 이렇게 잘하는연기는 정말 처음보네요.보는내내 몰입되고...감정이입되는 가슴저린영화네요~아역배우에 앞날이 기대됩니다!눈물콧물 ...,10,2,0,2020-06-20 23:40:00,0
350,성주퀸(vbnm****),아역배우가 영화 다 씹었다 와.. 연기천재란 떡잎부터 다르다는건 이런구나.  저친구 앞으로 행보가 궁금함,10,2,0,2020-06-19 21:37:00,0
351,Hihihi(kmjo****),우람이 너무 귀엽잖아요..,10,2,0,2020-06-11 23:57:00,0
352,살랑이(ram_****),시간가는 줄 모르고 보았어요너무 슬프네요...,10,2,0,2020-06-05 11:42:00,0
353,햄은(euna****),남들이 봤을땐 억지고 감성팔이 영화지만 이런영화보면  힐링이된다 왠지..어릴때 할머니할아버지랑 더 가까이 지내며 자라와서 그런가..난볼만하다,8,2,0,2020-06-03 23:03:00,0
354,다푸아은루(loul****),"눈물 콧물 다짰네요 연기도잘하고.,",10,2,0,2020-06-02 21:12:00,0
355,Arise(tmdd****),"아쉬운 면도 좀 있지만 나문희 : 말순 역, 김수안 : 공주 역, 고규필 : 동광 역 임한빈:우람 역이 4명 정말 잘 캐스팅 된 거 같아요. 특히 임한빈 군 캐릭터성과 연기력이 영화 보기 편안해짐.",10,2,0,2020-05-13 12:49:00,0
356,괴물돼지(love****),어떻게 이 영화가 100점이 아닐수가 있나  문희누님과 안이씨 너무,10,2,0,2020-03-22 21:15:00,0
357,우보만보(kaek****),"평범한 신파영화. 참고 볼만은 합니다만 부산 출신 아역과 성인배우 들이 엄청 많을텐데 타지역 출신들만 출연시켰나봐요. 이렇게 이상한 근본 없는 사투리들 정말 부산토박이로서 듣기 거북합니다. 같은 경상도라도 부산, 대...",5,2,0,2020-03-07 19:06:00,0
358,마이클(hyun****),"기대없이 집에서 문득 틀었는데보는내내 잊고있던 가족의 소중함을 자극했네요.누군가의 어머니일 수 있는 한 삶을 잘 표현한거 같아너무나 가슴이 미어지고 슬퍼서 눈물바다가 됬네요.평가,연출 재미 그딴거 신경안쓰고 순수하게...",10,2,0,2020-03-04 04:14:00,0
359,이인혜(lih7****),예상가능한 전개이지만 영화 자체에서 주는 따뜻함이 좋았습니다. 가족들과 함께 보면 좋을 듯한 따뜻한 영화네요.,7,2,0,2020-03-03 16:11:00,0
360,yuji****,사투리진짜왜그렇게하는건지.. 연기력 좋은사람들있길래봤는데 연기가 이상해보일정도로 사투리 거지같음...,2,2,0,2020-02-24 23:08:00,0
361,SJH(sjh9****),그리운 품속으로  좋은영화,10,2,0,2020-02-16 21:25:00,0
362,BK슬라이더(oktn****),할머니가 수놓은 진주 목걸이를 한 공주그림이 그려진 스카프는 공주와 진주에게 가족을 잃은 어린 새끼 삽살개 에게따듯한 흰죽 같은 선물이 었다마지막 할머니가 하늘 나라로 가실때 공주가 가족이 되어줘서 고맙다고말하는 데...,10,2,0,2020-02-13 07:10:00,0
363,서민경(elsm****),정말 추천드리는 영화입니다 .... 정말요 ....꼭 보세요 그냥 .... 너무너무 슬프고 감동적이에요,10,2,0,2020-02-09 03:18:00,0
364,이정환(wodg****),응원합니다 감독님 이란영화 너무힘듭니다!,10,2,0,2020-01-29 20:32:00,0
365,alsdkfjsf(osok****),스토리나 연기 자체는 괜찮은데 사투리가 어디 사투리인지 모를정도로 배우들 전부다 이상하네요..,10,2,0,2020-01-27 04:29:00,0
366,서완맘(pica****),영화관 말고 집에서 봤는데 엄마랑 껴안고 펑펑 울었습니다....감동적인 부분 있고 재미있는 부분도 있어서 보는 재미가 있었습니다!찐강추에요!,10,2,0,2020-01-27 02:31:00,0
367,찡a(mylo****),배우들의 어색한 사투리가 작품에 몰입을 방해했다배경은 부산인데 전혀 부산사투리아님딱 서울사람들이 어색하게 사투리흉내내는거 그이상도 그이하도 아님 대충 억양만 지어내면 다 사투리인줄 아나봄,6,2,0,2020-01-24 18:24:00,0
368,김유민(bini****),정말 아무런 감동도 재미도 없는 영화억지 눈물 짜내는 내용좋은 배우들이 아깝다~~,2,2,0,2020-01-23 22:56:00,0
369,2601****,왜 이렇게 좋은 재료를 가지고 이상한 짬뽕을 만들어놨냐..감독의 문제인가?일부러 신파를 넣어서 영화 이상하게 만들면 천만 관객 모일줄 알았나?,2,2,0,2020-01-23 21:54:00,0
370,suji****,캐릭터들이 잘못해놓고 주변에 멀쩡한 사람한테 꽥꽥거리고 보기 싫다. 유쾌한 스토리로 잘 풀어냈으면 그래도 잘 봤을텐데 억지로 눈물 짜내고 싶어하는 노잼 신파영화.,1,2,0,2020-01-23 19:10:00,0
371,짱돌이(litt****),완전 개망작 억지 감동의 끝판왕. 아역배우랑 나문희랑 연기를 잘해서 그나마 카바되는 정도임. 마지막에 수영 나올때 아 이건 뭐지 함ㅋㅋ,2,2,0,2020-01-20 10:13:00,0
372,alsg****,"나문희배우님, 김수안배우님 연기와 배우님들 연기 이외에는...정말... 많이 아쉽네요.구슬이 서말이라도 꿰어야 보배라더니, 각본감독이 구슬만가졌지... 꿰지를 못했어요. 집중이안되어 이따금 폰보다가 결말에서는 결국 ...",2,2,0,2020-01-20 03:22:00,0
